cluster_main_word,coref_word,cosine_simil,cluster_words_pos,joke,id_joke,semantic_shift_word,automatic_semantic_shift_joke,primechanye
his shoe,his shoe,tensor(0.5351),"[[14, 15], [31, 32]]","[CLS] if two people had a race and one had sand in his shoe but the other did not , who would win ? the one with sand in his shoe if it was quick san d . [SEP]",1040,no,yes,
i,i,tensor(0.2795),"[[3, 3], [12, 12]]",[CLS] i know dream catcher s do not work because i have never seen one in a car worth more than two thousand dollars . [SEP],1041,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
the doctor,he,tensor(0.5018),"[[8, 9], [11, 11], [33, 33], [45, 45]]","[CLS] at my last check up the doctor said he needed a urine sample , a se men sample and a stool sample . . . . . . i said doc , i can speed this along - i will just leave you my underwear ! [SEP]",1045,no,yes,
the doctor,doc,tensor(0.4209),"[[8, 9], [11, 11], [33, 33], [45, 45]]","[CLS] at my last check up the doctor said he needed a urine sample , a se men sample and a stool sample . . . . . . i said doc , i can speed this along - i will just leave you my underwear ! [SEP]",1045,no,yes,
the doctor,you,tensor(0.3280),"[[8, 9], [11, 11], [33, 33], [45, 45]]","[CLS] at my last check up the doctor said he needed a urine sample , a se men sample and a stool sample . . . . . . i said doc , i can speed this along - i will just leave you my underwear ! [SEP]",1045,no,yes,
my,i,tensor(0.3894),"[[4, 4], [31, 31], [35, 35], [41, 41], [46, 46]]","[CLS] at my last check up the doctor said he needed a urine sample , a se men sample and a stool sample . . . . . . i said doc , i can speed this along - i will just leave you my underwear ! [SEP]",1045,no,yes,
my,i,tensor(0.2900),"[[4, 4], [31, 31], [35, 35], [41, 41], [46, 46]]","[CLS] at my last check up the doctor said he needed a urine sample , a se men sample and a stool sample . . . . . . i said doc , i can speed this along - i will just leave you my underwear ! [SEP]",1045,no,yes,
my,i,tensor(0.2388),"[[4, 4], [31, 31], [35, 35], [41, 41], [46, 46]]","[CLS] at my last check up the doctor said he needed a urine sample , a se men sample and a stool sample . . . . . . i said doc , i can speed this along - i will just leave you my underwear ! [SEP]",1045,no,yes,
my,my,tensor(0.1575),"[[4, 4], [31, 31], [35, 35], [41, 41], [46, 46]]","[CLS] at my last check up the doctor said he needed a urine sample , a se men sample and a stool sample . . . . . . i said doc , i can speed this along - i will just leave you my underwear ! [SEP]",1045,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
it,it,tensor(0.2356),"[[8, 8], [14, 14]]","[CLS] if you do not say it , they can not repeat it . [SEP]",1047,yes,yes,"связь прямая, можно отследить сдвиг"
three gay guys in a bath,they,tensor(0.4717),"[[6, 11], [24, 24]]","[CLS] if there are three gay guys in a bath and a lump of cum floats to the surface , what do they say ? who far ted ? [SEP]",1048,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
me,i,tensor(0.4774),"[[7, 7], [18, 18]]",[CLS] taking calculus has made me want to become prime minister of a european country then i can just throw money at problems instead of trying to integrate them . [SEP],1049,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
problems,them,tensor(-0.0862),"[[24, 24], [30, 30]]",[CLS] taking calculus has made me want to become prime minister of a european country then i can just throw money at problems instead of trying to integrate them . [SEP],1049,yes,yes,
my,my,tensor(0.3525),"[[3, 3], [6, 6], [18, 18]]",[CLS] my friend used my tod o list to roll a blunt . he high on my list of priorities [SEP],1050,no,yes,
my,my,tensor(0.3967),"[[3, 3], [6, 6], [18, 18]]",[CLS] my friend used my tod o list to roll a blunt . he high on my list of priorities [SEP],1050,no,yes,
my friend,he,tensor(0.4744),"[[3, 4], [15, 15]]",[CLS] my friend used my tod o list to roll a blunt . he high on my list of priorities [SEP],1050,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
skinny girls,they,tensor(0.4784),"[[7, 8], [10, 10]]","[CLS] from now on when skinny girls say they are fat i am just gonna be like , yu p and walk away . [SEP]",1051,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор, языковая игра"
the homeless person,his,tensor(0.5532),"[[5, 7], [18, 18]]",[CLS] what did the homeless person say to the gay job interview er when asked for his address ? no home - o . [SEP],1052,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор, языковая игра"
we,we,tensor(0.5109),"[[13, 13], [19, 19]]",[CLS] butt s are truly the final frontier . to think we know more about space than we do about the human butt . two flesh y mounds of mystery and wonder [SEP],1055,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
geo log ers,they,tensor(0.7034),"[[6, 8], [19, 19]]",[CLS] i find like geo log ers make really good friends . . . . . . they are very down to earth . [SEP],1056,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор, языковая игра"
i,i,tensor(0.4478),"[[3, 3], [26, 26]]",[CLS] i keep getting the urge to purchase a big white bear from the art ic . . . . . . doc says i might have buy polar disorder ! [SEP],1057,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
a computer,it,tensor(0.1329),"[[14, 15], [27, 27]]",[CLS] what is the difference between a computer and a woman ? a computer only has to have information one - shot liner ched into it once . [SEP],1058,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор, языковая игра"
my,my,tensor(0.3868),"[[7, 7], [17, 17]]",[CLS] a kiss can make my whole day . . . but anal could make my hole weak [SEP],1059,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор, языковая игра"
i,myself,tensor(0.2348),"[[24, 24], [27, 27]]",[CLS] what do you call a group of chickens dressed up like crows ? a murder most f ow l . ( i will see myself out . . . ) [SEP],1061,no,no,?????? доразобрать с инетом
i,my,tensor(0.3715),"[[3, 3], [9, 9], [11, 11], [22, 22], [24, 24]]",[CLS] i saw a sausage fly by my window i must be going insane it was actually a bird . i think i have taken a ter n for the wu rst . [SEP],1062,no,no,
i,i,tensor(0.3366),"[[3, 3], [9, 9], [11, 11], [22, 22], [24, 24]]",[CLS] i saw a sausage fly by my window i must be going insane it was actually a bird . i think i have taken a ter n for the wu rst . [SEP],1062,no,no,
i,i,tensor(0.3753),"[[3, 3], [9, 9], [11, 11], [22, 22], [24, 24]]",[CLS] i saw a sausage fly by my window i must be going insane it was actually a bird . i think i have taken a ter n for the wu rst . [SEP],1062,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста"
i,i,tensor(0.4817),"[[3, 3], [9, 9], [11, 11], [22, 22], [24, 24]]",[CLS] i saw a sausage fly by my window i must be going insane it was actually a bird . i think i have taken a ter n for the wu rst . [SEP],1062,no,no,
a sausage,it,tensor(0.3598),"[[5, 6], [16, 16]]",[CLS] i saw a sausage fly by my window i must be going insane it was actually a bird . i think i have taken a ter n for the wu rst . [SEP],1062,no,no,
the hamburger,it,tensor(0.4800),"[[5, 6], [9, 9]]",[CLS] what did the hamburger say when it pleaded ' not guilty ' ? i have been flame d ! [SEP],1063,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
frogs,they,tensor(0.4842),"[[6, 6], [10, 10]]",[CLS] what happens when frogs park illegally ? they get toad . [SEP],1066,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
my,i,tensor(0.3034),"[[3, 3], [7, 7]]",[CLS] my best friend and i were comparing our penis es . . . for who has the biggest . it ended in a tie . [SEP],1069,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор"
i,i,tensor(0.8897),"[[7, 7], [16, 16], [26, 26]]","[CLS] if trump wins , i am leaving the country , if clinton wins i am leaving the country not a political post , i just love to travel [SEP]",1070,no,yes,
i,i,tensor(0.3121),"[[7, 7], [16, 16], [26, 26]]","[CLS] if trump wins , i am leaving the country , if clinton wins i am leaving the country not a political post , i just love to travel [SEP]",1070,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
the country,the country,tensor(0.4445),"[[10, 11], [19, 20]]","[CLS] if trump wins , i am leaving the country , if clinton wins i am leaving the country not a political post , i just love to travel [SEP]",1070,no,yes,
a hooker,her,tensor(0.5737),"[[15, 16], [19, 19]]",[CLS] what is the difference between a drug dealer and a hooker ? a hooker can wash her crack and sell it again . [SEP],1074,no,yes,
her crack,it,tensor(0.1705),"[[19, 20], [23, 23]]",[CLS] what is the difference between a drug dealer and a hooker ? a hooker can wash her crack and sell it again . [SEP],1074,yes,yes,"связь  косвенная, надо сопоставлять куски текста, нужен синтакс разбор"
santa,santa,tensor(0.4353),"[[10, 10], [12, 12]]",[CLS] what is the difference between jews and santa ? santa goes down the chimney . [SEP],1077,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор, языковая игра"
santa clause,santa,tensor(0.4298),"[[8, 9], [13, 13]]",[CLS] what s the difference between santa clause and me ? santa only cum s once a year . [SEP],1080,no,no,"хотя слова были выделены правильно,  надо сопоставлять куски текста,  нужен синтакс разбор, языковая игра"
a met h head,the met h head,tensor(0.7313),"[[10, 13], [20, 23]]",[CLS] how do you tell the difference between a met h head and a hill bill y ? the met h head still has teeth . [SEP],1081,no,no,проблема в предобработке -  недовыделена сущность. Из-за этого сдвиг отследить не получится. Нужен синтакс разбор
